file_name,transcription
data/eg088_01_01_ffmpeg_audio_segment_412.wav,und dass mich Wissenschaft einfach fasziniert hat.
data/eg088_01_01_ffmpeg_audio_segment_414.wav,"Und Missionare, jedenfalls die, die ich kannte, die waren auch nicht wissenschaftlich orientiert."
data/eg088_01_01_ffmpeg_audio_segment_413.wav,"Wie gesagt, ich hatte keine Professoren als lebendige Vorbilder, männlich oder weiblich, in meinem Umfeld."
data/eg088_01_01_ffmpeg_audio_segment_415.wav,"Aber bei mir war ganz klar, dass das das ist, was ich machen möchte."
data/eg088_01_01_ffmpeg_audio_segment_416.wav,"Wahrscheinlich kam auch irgendwann die Vorstellung, ich möchte gerne Professorin werden."
data/eg088_01_01_ffmpeg_audio_segment_417.wav,"Aber es war nicht so, dass ich wie ein berühmter ehemaliger Bundeskanzler quasi am Tor gerüttelt habe und gesagt,"
data/eg088_01_01_ffmpeg_audio_segment_419.wav,"Als ich dann sehr lange bei der Stiftung Wissenschaft und Politik war, war natürlich längst klar,"
data/eg088_01_01_ffmpeg_audio_segment_420.wav,"was was Universität beinhaltet, und es war mir auch klar, dass ich da hin will."
data/eg088_01_01_ffmpeg_audio_segment_421.wav,"Wenn es nicht funktioniert hätte, wäre mein Leben nicht verpfuscht gewesen."
data/eg088_01_01_ffmpeg_audio_segment_418.wav,"ich will da rein, ich werde Professorin an der Freien Universität Berlin."
data/eg088_01_01_ffmpeg_audio_segment_422.wav,Auch die Stiftung Wissenschaft und Politik hat ja viel zu bieten.
data/eg088_01_01_ffmpeg_audio_segment_423.wav,"Aber es war für mich schon eine Erfüllung, dass dass diese Vorstellung, einmal an die Universität zu kommen,"
data/eg088_01_01_ffmpeg_audio_segment_424.wav,sich tatsächlich hat realisieren lassen.
data/eg088_01_01_ffmpeg_audio_segment_426.wav,"Das wissen wir alle von einem selber schon, aber auch davon,"
data/eg088_01_01_ffmpeg_audio_segment_425.wav,Und das hängt ja von vielem ab.
data/eg088_01_01_ffmpeg_audio_segment_427.wav,"dass die richtige Gelegenheit sich auftut und natürlich, dass man unterstützt wird."
data/eg088_01_01_ffmpeg_audio_segment_428.wav,"Studium dann 1972,"
data/eg088_01_01_ffmpeg_audio_segment_429.wav,"Sie haben gerade gesagt, das war noch in diesem sieben also Studentenunruhengeist."
data/eg088_01_01_ffmpeg_audio_segment_430.wav,"Können Sie da was zu sagen, wie sich das so darstellte?"
data/eg088_01_01_ffmpeg_audio_segment_431.wav,"Ja, ja. Also ich wurde ja vorher nach Vereinen gefragt."
data/eg088_01_01_ffmpeg_audio_segment_432.wav,"Ich war nicht in einem Verein, aber ich war anfangs gefördert vom Evangelischen Studienwerk Villigst,"
data/eg088_01_01_ffmpeg_audio_segment_433.wav,"das zum Teil sehr links orientiert war beziehungsweise die Studierenden dort,"
data/eg088_01_01_ffmpeg_audio_segment_435.wav,"Das waren keine Vereine, aber das waren natürlich Umfelder, ne."
data/eg088_01_01_ffmpeg_audio_segment_434.wav,"und wurde dann von der Studienstiftung des Deutschen Volkes gefördert, sodass da."
data/eg088_01_01_ffmpeg_audio_segment_436.wav,"Und in beiden war Politik durchaus da und in Heidelberg war ganz klar,"
data/eg088_01_01_ffmpeg_audio_segment_437.wav,"da wurde demonstriert und es waren noch marxistische Gruppen da, es waren Überreste der RAF da."
data/eg088_01_01_ffmpeg_audio_segment_441.wav,"als man wusste, wer die RAF ist."
data/eg088_01_01_ffmpeg_audio_segment_440.wav,"ich kannte sie nicht, aber ihre jüngere eine jüngere Schwester war noch da,"
data/eg088_01_01_ffmpeg_audio_segment_438.wav,"Nicht dass ich jetzt in meinem unmittelbaren Umfeld RAF-Leute gehabt hätte,"
data/eg088_01_01_ffmpeg_audio_segment_439.wav,"aber eine jüngere Schwester von  Ensslin war auf meiner Schule zum Beispiel gewesen,"
data/eg088_01_01_ffmpeg_audio_segment_443.wav,"Und dieser dieser grundkritische, in diesem Falle aber auch radikal-militante Weg war noch präsent."
data/eg088_01_01_ffmpeg_audio_segment_442.wav,"Das war auch im politischen Umfeld noch ganz, ganz lebendig."
data/eg088_01_01_ffmpeg_audio_segment_444.wav,"Heute ist der ja, ja, graue Vergangenheit für die allermeisten."
data/eg088_01_01_ffmpeg_audio_segment_445.wav,"Und die Vorstellung, dass dass die Verhältnisse nicht einfach unhinterfragt bleiben können,"
data/eg088_01_01_ffmpeg_audio_segment_446.wav,"sondern dass man sie kritisch betrachten und sich entsprechend verhalten muss, war eigentlich eingeimpft,"
data/eg088_01_01_ffmpeg_audio_segment_447.wav,"würde ich sagen, von der Schule,"
data/eg088_01_01_ffmpeg_audio_segment_448.wav,"dann von meinem Umfeld und in der, ja, im Studium der Politikwissenschaft und auch der Geschichte dann durchaus noch genährt,"
data/eg088_01_01_ffmpeg_audio_segment_449.wav,wobei ich in der Geschichte vor allem Sozialgeschichte interessant fand.
data/eg088_01_01_ffmpeg_audio_segment_451.wav,die Mittelalterliche damals noch etwas weniger.
data/eg088_01_01_ffmpeg_audio_segment_450.wav,"Werner Conze, Begriffsgeschichte, Sozialgeschichte, die Alte Geschichte hat mich auch fasziniert,"
data/eg088_01_01_ffmpeg_audio_segment_452.wav,"Also es war nicht so, dass jeder jetzt Politik, Politik, Politik gesagt und geatmet hätte und ich auch,"
data/eg088_01_01_ffmpeg_audio_segment_453.wav,"aber aber es war einfach noch ein lebendiges Element, anders als es heute an der Uni der Fall ist."
data/eg088_01_01_ffmpeg_audio_segment_454.wav,"Insofern war das schon eine prägende Erfahrung und für mich auch insofern stark,"
data/eg088_01_01_ffmpeg_audio_segment_455.wav,"als ich dann eben schnell von der Semitistik abgerückt bin,"
data/eg088_01_01_ffmpeg_audio_segment_456.wav,"weil ich nicht sehen konnte, welche gesellschaftliche Relevanz sie hat,"
data/eg088_01_01_ffmpeg_audio_segment_457.wav,"abgesehen davon, dass ich nicht fünf semitische Sprachen lernen wollte,"
data/eg088_01_01_ffmpeg_audio_segment_458.wav,"sondern sondern mich, wie gesagt, mit Kultur und Geschichte beschäftigen."
data/eg088_01_01_ffmpeg_audio_segment_460.wav,aber nicht die Sprachen um der Sprache willen Sprache willen oder Sprachen willen.
data/eg088_01_01_ffmpeg_audio_segment_461.wav,Aber Sie haben sich dieses Studienfach ausgesucht.
data/eg088_01_01_ffmpeg_audio_segment_462.wav,"Also ich weiß nicht, bis dahin hatte ich das Interesse Ägypten rausgehört und wie, ja."
data/eg088_01_01_ffmpeg_audio_segment_463.wav,"Ja, das war Ja, ja, natürlich und da sind die Umwege."
data/eg088_01_01_ffmpeg_audio_segment_459.wav,"Und dazu braucht man Sprachen, ich lerne gerne Sprachen,"
data/eg088_01_01_ffmpeg_audio_segment_464.wav,"Da sind die Umwege, die liegen auch darin,"
data/eg088_01_01_ffmpeg_audio_segment_465.wav,dass dieses Fach Islamwissenschaft so etwas schwierig quer in der akademischen Landschaft liegt.
data/eg088_01_01_ffmpeg_audio_segment_466.wav,Es deckt ja Unterschiedliches ab.
data/eg088_01_01_ffmpeg_audio_segment_467.wav,"Es heißt Islamwissenschaft und deswegen denken viele, es sei vordergründig oder in erster Linie vorrangig eine Theologie."
data/eg088_01_01_ffmpeg_audio_segment_468.wav,Das ist es nicht.
data/eg088_01_01_ffmpeg_audio_segment_469.wav,"Es kann theologisch oder religionswissenschaftlich studiert werden,"
data/eg088_01_01_ffmpeg_audio_segment_472.wav,"dass die islamisch geprägt sind, wie man heute sagt,"
data/eg088_01_01_ffmpeg_audio_segment_471.wav,"die man oft gar nicht sauber voneinander trennen kann, in einem bestimmten Umfeld so wirken,"
data/eg088_01_01_ffmpeg_audio_segment_470.wav,"man kann aber auch fragen, wie islamische Religion und Kultur,"
data/eg088_01_01_ffmpeg_audio_segment_473.wav,"sei es eine gewisse Community, sei es eine Gesellschaft, sei es ein Staat."
data/eg088_01_01_ffmpeg_audio_segment_474.wav,"Das war die Frage, die mich interessiert hat."
data/eg088_01_01_ffmpeg_audio_segment_475.wav,"Und ich bin dazu gekommen ursprünglich von diesem Interesse am Alten Ägypten,"
data/eg088_01_01_ffmpeg_audio_segment_477.wav,"Um das zu befriedigen, habe ich schon während meiner Schulzeit angefangen, Arabisch zu lernen."
data/eg088_01_01_ffmpeg_audio_segment_476.wav,dann auch im Zuge der Politisierung dem Interesse am modernen Vorderen Orient.
data/eg088_01_01_ffmpeg_audio_segment_478.wav,"Und nun war die Frage, in welchem Fach kann man das wissenschaftlich vertiefen."
data/eg088_01_01_ffmpeg_audio_segment_479.wav,Das Fach Geschichte und Kultur des Vorderen Orients gab es in einer Ausprägung alleine an der Universität Hamburg.
data/eg088_01_01_ffmpeg_audio_segment_480.wav,"Ich kannte das zu der Zeit aber a) nicht und b) wollte ich nicht nach Hamburg,"
data/eg088_01_01_ffmpeg_audio_segment_481.wav,"blieben also Institute, in denen Semitistik oder Islamwissenschaft unterrichtet wurden."
data/eg088_01_01_ffmpeg_audio_segment_482.wav,"Nun muss man sich immer vorstellen, dass im Jahre 1971, 72 es noch nicht so leicht war,"
data/eg088_01_01_ffmpeg_audio_segment_483.wav,"sich zu orientieren und herauszufinden, was die Leute eigentlich machen."
data/eg088_01_01_ffmpeg_audio_segment_486.wav,Nach Heidelberg möchte ich gerne.
data/eg088_01_01_ffmpeg_audio_segment_484.wav,"Man hätte die besuchen müssen und Gespräche führen, das wäre recht aufwendig gewesen."
data/eg088_01_01_ffmpeg_audio_segment_485.wav,"Also habe ich, ohne genug zu wissen, über das Fach Semitistik gedacht:"
data/eg088_01_01_ffmpeg_audio_segment_487.wav,"Tübingen war mir zu nah an Stuttgart, zu sehr im Schwäbischen verankert,"
data/eg088_01_01_ffmpeg_audio_segment_488.wav,"Heidelberg immer noch nah, aber aber ein bisschen anders."
data/eg088_01_01_ffmpeg_audio_segment_489.wav,"Und dort habe ich dann so allmählich den Weg gefunden zu dieser his,"
data/eg088_01_01_ffmpeg_audio_segment_490.wav,"ich sage wieder, historisch vertieften Beschäftigung mit der Gesellschaft,"
data/eg088_01_01_ffmpeg_audio_segment_492.wav,"Und dafür gibt es kein Institut, das so heißt, und auch kein Fach."
data/eg088_01_01_ffmpeg_audio_segment_491.wav,"Kultur, dem Recht islamisch geprägter Gesellschaften im Vorderen Orient."
data/eg088_01_01_ffmpeg_audio_segment_493.wav,"Die heißen nun mal Islamwissenschaft in der Regel oder gar Orientalistik, noch schlimmer."
data/eg088_01_01_ffmpeg_audio_segment_495.wav,"also das eine, dass man einfach auch eine eine Stelle bekommen muss, deswegen zunächst das Außeruniversitäre,"
data/eg088_01_01_ffmpeg_audio_segment_494.wav,"Und das erklärt diese Irrungen, Wirrungen,"
data/eg088_01_01_ffmpeg_audio_segment_496.wav,"und dann die die Mutationen Geschichte und dann Islamwissenschaft als letztlich der Anker, den ich gefunden habe."
data/eg088_01_01_ffmpeg_audio_segment_497.wav,"Ich bin bis heute manchmal unglücklich mit dem Begriff Islamwissenschaft, weil er weil er missverständlich sein kann, nicht,"
data/eg088_01_01_ffmpeg_audio_segment_498.wav,"weil tatsächlich manche denken, es sei ein Fach, in dem man sich doch in erster Linie mit Religion beschäftigt,"
data/eg088_01_01_ffmpeg_audio_segment_499.wav,"was ein legitimes Anliegen ist, was viele Kolleginnen und Kollegen auch machen,"
data/eg088_01_01_ffmpeg_audio_segment_500.wav,"weil manche denken, man müsse womöglich auch noch bekennend sein,"
data/eg088_01_01_ffmpeg_audio_segment_502.wav,"und weil das ganze Thema Islam auch in der deutschen Öffentlichkeit doch sehr strittig ist,"
data/eg088_01_01_ffmpeg_audio_segment_501.wav,"vielleicht ist das noch ein Thema, das wir vertiefen könnten,"
data/eg088_01_01_ffmpeg_audio_segment_503.wav,von vielen mit einem gewissen Interesse betrachtet.
data/eg088_01_01_ffmpeg_audio_segment_504.wav,"Ich freue mich immer, wenn ich einen Vortrag halten kann und ein richtig aufmerksames, offenes Publikum vor mir habe."
data/eg088_01_01_ffmpeg_audio_segment_505.wav,Das gibt es ja auch heute noch.
data/eg088_01_01_ffmpeg_audio_segment_506.wav,"Aber viele haben auch Vorbehalte und Ängste und sie stellen die immer gleichen Fragen,"
data/eg088_01_01_ffmpeg_audio_segment_507.wav,"Frau im Islam, Gewalt im Islam."
data/eg088_01_01_ffmpeg_audio_segment_509.wav,Dschihad und Hamas und Feindschaft gegenüber dem Westen und Feindschaft gegenüber den Juden.
data/eg088_01_01_ffmpeg_audio_segment_508.wav,"Und Gewalt im Islam kann dann viele Facetten einnehmen,"
data/eg088_01_01_ffmpeg_audio_segment_510.wav,"Und das sind alles wichtige Fragen,"
data/eg088_01_01_ffmpeg_audio_segment_511.wav,aber als Wissenschaftlerin will ich nicht jahrzehntelang immer die zwei Themenblöcke bearbeiten.
data/eg088_01_01_ffmpeg_audio_segment_512.wav,"Und das muss ich, wenn ich das tue, was man von mir inzwischen verlangt,"
data/eg088_01_01_ffmpeg_audio_segment_514.wav,"dass ich immerzu die Fragen aufnehme, die mir gestellt werden."
data/eg088_01_01_ffmpeg_audio_segment_513.wav,"nämlich Outreach und die berüchtigte Augenhöhe mit meinem Gegenüber und den Austausch, weil dies ja auch bedeutet,"
data/eg088_01_01_ffmpeg_audio_segment_515.wav,Und die sind überschaubar.
data/eg088_01_01_ffmpeg_audio_segment_517.wav,"Ich möchte, dass man auch noch andere Dinge bedenkt und und seinen Blick öffnet."
data/eg088_01_01_ffmpeg_audio_segment_516.wav,"Und ich möchte gerne zwar durchaus Antworten auf das, was man mich fragt, aber dort nicht stehenbleiben."
data/eg088_01_01_ffmpeg_audio_segment_518.wav,Man kann ja auch was dafür tun.
data/eg088_01_01_ffmpeg_audio_segment_519.wav,Aber das ist manchmal ermüdend.
data/eg088_01_01_ffmpeg_audio_segment_520.wav,"Also das Feld ist sehr viel breiter als das, ja."
data/eg088_01_01_ffmpeg_audio_segment_521.wav,"Das Feld ist unglaublich breit, darin liegt das Schöne und das Schreckliche."
data/eg088_01_01_ffmpeg_audio_segment_523.wav,"Islam gibt es auf der ganzen Welt und es gibt ihn jetzt seit Langem,"
data/eg088_01_01_ffmpeg_audio_segment_524.wav,"seit dem siebten Jahrhundert in unendlich vielen Ausprägungen,"
data/eg088_01_01_ffmpeg_audio_segment_522.wav,"Islamwissenschaft ist im Prinzip unbegrenzt, ne."
data/eg088_01_01_ffmpeg_audio_segment_525.wav,und man muss sich natürlich ein ein Segment herauspicken.
data/eg088_01_01_ffmpeg_audio_segment_526.wav,"Die allermeisten von uns, auch ich, haben einen Schwerpunkt auf dem Vorderen Orient oder dem Mittleren Osten,"
data/eg088_01_01_ffmpeg_audio_segment_527.wav,"sei es die arabische Welt, sei es Iran, sei es das frühe Osmanische Reich, die Türkei, manchmal noch Zentralasien."
data/eg088_01_01_ffmpeg_audio_segment_528.wav,"Wir haben auch Kolleginnen und Kollegen,"
data/eg088_01_01_ffmpeg_audio_segment_529.wav,"die sich mit Südasien, also dem indischen Subkontinent, beschäftigen oder mit Südostasien,"
data/eg088_01_01_ffmpeg_audio_segment_530.wav,"ab und zu auch mit Islam in China, was ich besonders faszinierend finde,"
data/eg088_01_01_ffmpeg_audio_segment_531.wav,"und manche beschäftigen sich mit Islam im subsaharischen Afrika, also unendlich viel,"
data/eg088_01_01_ffmpeg_audio_segment_532.wav,"das aus unterschiedlichen Perspektiven, historisch, politikwissenschaftlich, soziologisch, ethnologisch,"
data/eg088_01_01_ffmpeg_audio_segment_533.wav,"juristisch, theologisch, religionswissenschaftlich."
data/eg088_01_01_ffmpeg_audio_segment_534.wav,"Da ertrinkt man natürlich,"
data/eg088_01_01_ffmpeg_audio_segment_535.wav,"zumal die Islamwissenschaft keine eigene Methode hat, sondern immer ein Komposit ist."
data/eg088_01_01_ffmpeg_audio_segment_537.wav,um die Frage entsprechend zu bearbeiten.
data/eg088_01_01_ffmpeg_audio_segment_536.wav,"Man muss aus einer Perspektive drauf blicken und dann die geeigneten Methoden suchen,"
data/eg088_01_01_ffmpeg_audio_segment_538.wav,"Und das kann sein, dass das unglaublich bereichernd ist, weil man auch innovativ sein kann."
data/eg088_01_01_ffmpeg_audio_segment_539.wav,"Es kann aber auch sein, dass man dilettiert, ne,"
data/eg088_01_01_ffmpeg_audio_segment_542.wav,"Und die Gefahr ist,"
data/eg088_01_01_ffmpeg_audio_segment_540.wav,"ein bisschen ethnologisch, ein bisschen historisch, ein bisschen politikwissenschaftlich,"
data/eg088_01_01_ffmpeg_audio_segment_541.wav,"und alle sagen Aha, aha, aber nichts richtig."
data/eg088_01_01_ffmpeg_audio_segment_543.wav,dass man natürlich für die Soziologen und die Politikwissenschaftler und die Ethnologen und Juristen am Rande steht.
data/eg088_01_01_ffmpeg_audio_segment_544.wav,"Das kann man ins Schöne wenden, indem man von Orchideenfach spricht, was wir nicht gerne hören,"
data/eg088_01_01_ffmpeg_audio_segment_545.wav,"es kann aber auch sein, dass man es einfach ein bisschen abseitig findet."
data/eg088_01_01_ffmpeg_audio_segment_546.wav,"Also ich fand es immer großartig, dass man diese Weite hat."
data/eg088_01_01_ffmpeg_audio_segment_547.wav,"Ich hätte nicht, um so despektierlich zu sein, mit jemandem tauschen wollen,"
data/eg088_01_01_ffmpeg_audio_segment_550.wav,Es gibt eigentlich keine ausgetretenen Pfade.
data/eg088_01_01_ffmpeg_audio_segment_549.wav,"Überall kann man Neues finden, aber bei uns kann man so viel mehr Neues finden."
data/eg088_01_01_ffmpeg_audio_segment_552.wav,"Wenn mich jemand fragt und sagt Ich möchte gerne mit Ihnen ein Interview führen zu Gaza, das ist jetzt gerade aktuell,"
data/eg088_01_01_ffmpeg_audio_segment_551.wav,"Und das ist, wie gesagt, das Schöne und manchmal das Schreckliche, weil weil auch so vielfältige Erwartungen sind, nicht."
data/eg088_01_01_ffmpeg_audio_segment_548.wav,die Shakespeare-Forscherin ist oder Goethe-Forscherin oder den Ersten Weltkrieg zu ihrem Leib- und Magenthema gemacht hat.
data/eg088_01_01_ffmpeg_audio_segment_553.wav,"dann kommen aber auch Fragen, die mit Gaza nicht besonders viel zu tun haben."
data/eg088_01_01_ffmpeg_audio_segment_554.wav,Also man kommt manchmal so vom Hölzchen aufs Stöckchen.
data/eg088_01_01_ffmpeg_audio_segment_556.wav,"Und darin, ja, darin arbeite ich mich noch ab."
data/eg088_01_01_ffmpeg_audio_segment_555.wav,"Und die Erwartung ist, dass ich, ich bin ja Islamwissenschaftlerin, eigentlich das alles wissen müsste. "
data/eg088_01_01_ffmpeg_audio_segment_557.wav,"Ja, ist ja in der Geschichtswissenschaft nicht viel anders, auch Geschichte ist ein sehr breites Feld, ne."
data/eg088_01_01_ffmpeg_audio_segment_559.wav,Haben Sie denn eine historische Perspektive dann jeweils eingebracht
data/eg088_01_01_ffmpeg_audio_segment_558.wav,"Natürlich, natürlich, natürlich."
data/eg088_01_01_ffmpeg_audio_segment_560.wav,oder auch ist dieses Multidisziplinäre auch bei Ihnen verankert?
data/eg088_01_01_ffmpeg_audio_segment_561.wav,Also ich habe selbst zwei Achsen eigentlich.
data/eg088_01_01_ffmpeg_audio_segment_563.wav,"Dazu habe ich im kleineren Format gearbeitet, aber auch eine Reihe von von Überblicksdarstellungen geschrieben,"
data/eg088_01_01_ffmpeg_audio_segment_565.wav,"also eine Geschichte Palästinas zum Beispiel,"
data/eg088_01_01_ffmpeg_audio_segment_564.wav,"die einem breiteren akademischen Publikum zugänglich sein sollten,"
data/eg088_01_01_ffmpeg_audio_segment_562.wav,"Das eine ist tatsächlich historische Arbeit mit gegebenenfalls Archiv und historischen Quellen, historischen Fragestellungen."
data/eg088_01_01_ffmpeg_audio_segment_566.wav,"eine Geschichte des Vorderen Orients und Nordafrikas in dieser Reihe Neue Fischer Weltgeschichte,"
data/eg088_01_01_ffmpeg_audio_segment_567.wav,"aber Hardcover, leider nicht so erfolgreich wie die alten Taschenbücher,"
data/eg088_01_01_ffmpeg_audio_segment_568.wav,"die jeder in meinem Umfeld noch gelesen hat, ich natürlich auch, und eine Geschichte des Islam,"
data/eg088_01_01_ffmpeg_audio_segment_570.wav,"und wenn wie und was das Ergebnis ist, was denn eine islamisch geprägte Gesellschaft ausmacht"
data/eg088_01_01_ffmpeg_audio_segment_569.wav,"also Versuche, dieser jetzt schon mehrfach erwähnten Frage nachzugehen, ob man ermitteln kann,"
data/eg088_01_01_ffmpeg_audio_segment_571.wav,"und wie Islam, also Vorstellungen von islamischem Leben, islamischem Denken,"
data/eg088_01_01_ffmpeg_audio_segment_572.wav,"vielleicht auch ein bisschen islamischer Kunst, Theologie, islamischem Recht,"
data/eg088_01_01_ffmpeg_audio_segment_573.wav,sich über die Geschichte hinweg entfaltet haben.
data/eg088_01_01_ffmpeg_audio_segment_574.wav,"Und dann habe ich einen anderen Schwerpunkt, der gegenwartsbezogen ist,"
data/eg088_01_01_ffmpeg_audio_segment_575.wav,"also eigentlich so bis ins achtze bis 19. eher ins 19. Jahrhundert zurückreicht,"
data/eg088_01_01_ffmpeg_audio_segment_576.wav,"schwerpunktmäßig aber 20. Jahrhundert behandelt,"
data/eg088_01_01_ffmpeg_audio_segment_577.wav,"eher, sagen wir, politikwissenschaftlich, zeitgeschichtlich ausgerichtet, islamische Vorstellung von Menschenrechten, Demokratie,"
data/eg088_01_01_ffmpeg_audio_segment_578.wav,"Säkularität, nicht Säkularismus, Säkularität, Säkularisierung, Moderne, Modernisierung."
data/eg088_01_01_ffmpeg_audio_segment_579.wav,"Dies habe ich einerseits in meiner eigenen Arbeit in Forschung und Lehre betrieben,"
data/eg088_01_01_ffmpeg_audio_segment_580.wav,"aber jetzt in den letzten Jahren auch in unterschiedlichen wissenschaftlichen Zusammenhängen,"
data/eg088_01_01_ffmpeg_audio_segment_581.wav,"einmal einer Kolleg-Forschungsgruppe in Leipzig, Multiple Secularities,"
data/eg088_01_01_ffmpeg_audio_segment_582.wav,"und einmal im Rahmen des Exzellenzclusters Contestations of the Liberal Script, Schwerpunkt hier an der FU Berlin."
data/eg088_01_01_ffmpeg_audio_segment_583.wav,"Da war ich Principal Investigator über mehrere Jahre, zuletzt dann 2020, 21 Senior Professor."
data/eg088_01_01_ffmpeg_audio_segment_584.wav,"Und für denselben Zusammenhang habe ich gestern noch die überarbeitete Version eines Beitrags zu einem Sammelband,"
data/eg088_01_01_ffmpeg_audio_segment_585.wav,"den das Cluster rausgibt, oder ein Heft von Leviathan, fertiggestellt."
data/eg088_01_01_ffmpeg_audio_segment_587.wav,"Und dann kommen ab und zu Sachen, was mich sehr interessiert hat über die Jahre auch,"
data/eg088_01_01_ffmpeg_audio_segment_586.wav,Also dem bin ich noch verbunden.
data/eg088_01_01_ffmpeg_audio_segment_588.wav,"ist die Frage islamische Bewegungen, islamistisches Denken im Allgemeinen, Muslimbruderschaft im Besonderen."
data/eg088_01_01_ffmpeg_audio_segment_589.wav,"Und da habe ich diese zwei Achsen zusammenführen können, einerseits mit Publikationen,"
data/eg088_01_01_ffmpeg_audio_segment_590.wav,"in denen ich schwerpunktmäßig islamisch/islamistische Vorstellungen von einer islamischen Ordnung,"
data/eg088_01_01_ffmpeg_audio_segment_591.wav,"islamischem Menschenbild, aber auch Umgang mit der Zeit bearbeitet habe,"
data/eg088_01_01_ffmpeg_audio_segment_592.wav,"andererseits historisch mit einer politischen Biografie des Gründers der ägyptischen Muslimbruderschaft,"
data/eg088_01_01_ffmpeg_audio_segment_593.wav,"Hassan al-Banna, 1906 bis 49."
data/eg088_01_01_ffmpeg_audio_segment_594.wav,Da habe ich das also wieder zusammengeführt.
data/eg088_01_01_ffmpeg_audio_segment_595.wav,"Aber jetzt muss ich nochmal nachfragen, also Islam, Islamvorstellungen,"
data/eg088_01_01_ffmpeg_audio_segment_596.wav,"also islamische Vorstellungen von Gesellschaft und so weiter,"
data/eg088_01_01_ffmpeg_audio_segment_597.wav,also das kann ich mir doch immer bloß als Multiperspektive vorstellen also oder gibt es die islamische Perspektive auf Gesellschaft?
data/eg088_01_01_ffmpeg_audio_segment_598.wav,"Nein, das gibt natürlich nicht die eine, nein."
data/eg088_01_01_ffmpeg_audio_segment_599.wav,"Es gibt schon bestimmte Gemeinsamkeiten, die das ausmachen,"
data/eg088_01_01_ffmpeg_audio_segment_601.wav,"Und dann ist das bei uns das kleine Einmaleins und das Credo,"
data/eg088_01_01_ffmpeg_audio_segment_602.wav,"das man schon gar nicht mehr wiederholt, weil man es so oft gesagt hat, Islam ist nicht gleich Islam."
data/eg088_01_01_ffmpeg_audio_segment_600.wav,"was was man unter Islam versteht und was Muslime auch als selbstverständlich voraussetzen, das sind aber Basics."
data/eg088_01_01_ffmpeg_audio_segment_603.wav,"Natürlich gibt es nicht die christliche und nicht die buddhistische und auch nicht die islamische Perspektive,"
data/eg088_01_01_ffmpeg_audio_segment_604.wav,"aber was es gibt, sind Perspektiven, die sich selber als islamisch bezeichnen."
data/eg088_01_01_ffmpeg_audio_segment_605.wav,Und deswegen habe ich diese Kurzform verwandt.
data/eg088_01_01_ffmpeg_audio_segment_606.wav,"Also wir hätten hier meinetwegen schiitische Denker, die auch philosophisch interessiert sind, in Iran oder in im Irak,"
data/eg088_01_01_ffmpeg_audio_segment_607.wav,die einen den Entwurf einer eines islamischen Rechts vorstellen.
data/eg088_01_01_ffmpeg_audio_segment_608.wav,"Das wäre jetzt nicht mein Gebiet, weil ich nicht so sehr in der Schia verankert bin."
data/eg088_01_01_ffmpeg_audio_segment_609.wav,"Oder Sie hätten sunnitische Theoretiker, Aktivisten, Intellektuelle, auch Religionsgelehrte,"
data/eg088_01_01_ffmpeg_audio_segment_610.wav,die einen islamischen Entwurf einer islamischen Ordnung vorstellen.
data/eg088_01_01_ffmpeg_audio_segment_611.wav,"Das ist das, was mich interessiert, was finden die daran islamisch, was ist für sie ausschlaggebend."
data/eg088_01_01_ffmpeg_audio_segment_612.wav,"Und dann stellt man sofort fest, dass es zwar diesen Anspruch gibt,"
data/eg088_01_01_ffmpeg_audio_segment_613.wav,"das sei die islamische Antwort auf islamische und nicht-islamische Fragen, aber eben nur eine."
data/eg088_01_01_ffmpeg_audio_segment_614.wav,"Und und man stellt sehr schnell fest,"
data/eg088_01_01_ffmpeg_audio_segment_615.wav,"dass das alles umstritten ist und dass jeder islamische Wurf Entwurf sofort auf muslimische Kritik stößt,"
data/eg088_01_01_ffmpeg_audio_segment_616.wav,"die sich selber entweder ihrerseits islamisch gibt oder die diesen ganzen Anspruch,"
data/eg088_01_01_ffmpeg_audio_segment_617.wav,"etwas Islamisches zu formulieren, infrage stellt und zurückweist."
data/eg088_01_01_ffmpeg_audio_segment_618.wav,Also natürlich ist das vielfältig.
data/eg088_01_01_ffmpeg_audio_segment_620.wav,Und wie war das dann in den 70er Jahren?
data/eg088_01_01_ffmpeg_audio_segment_619.wav,"Man bewegt sich in einem hochumstrittenen, kämpferischen Feld auch, in dem es, ja, belebt zugeht."
data/eg088_01_01_ffmpeg_audio_segment_622.wav,Unterschiedliche Leute.
data/eg088_01_01_ffmpeg_audio_segment_621.wav,"Wer hat da Islamwissenschaften gemacht, also gelehrt auch an den Universitäten?"
data/eg088_01_01_ffmpeg_audio_segment_623.wav,"Also man denkt vielleicht manchmal, dass das alles so verträumte Gestalten waren,"
data/eg088_01_01_ffmpeg_audio_segment_624.wav,"die am liebsten unter einer Palme saßen und sufisch inspiriert waren,"
data/eg088_01_01_ffmpeg_audio_segment_626.wav,"Die gab es immer, die gab es immer."
data/eg088_01_01_ffmpeg_audio_segment_625.wav,also irgendwie einen mystischen Zweig hatten oder persische Dichtung lasen.
data/eg088_01_01_ffmpeg_audio_segment_630.wav,"Das hat sie nicht davon abgehalten, den Orden des pakistanischen Diktators anzunehmen,"
data/eg088_01_01_ffmpeg_audio_segment_629.wav,"also dieses wunderbare Poesie und Blüten und Schönheit und Träume und die Kalifen und so weiter, das hat viele fasziniert."
